sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,sensor_131,sensor_065,sensor_023,sensor_015,sensor_115,sensor_134,sensor_552,sensor_057,sensor_201,sensor_461,sensor_064,sensor_059,sensor_077,sensor_184,sensor_469,sensor_127,sensor_512,sensor_066,sensor_551,sensor_091,sensor_039,sensor_167,sensor_033,sensor_069,sensor_574,sensor_041,sensor_544,sensor_543,sensor_032,sensor_563,result
-3.3427,-0.0112,50.168,-5422.25,68.6111,-1.83,0.0682,0.036,16.09,399.0,7.6062,16.07,1.757,2.0017,,8.7556,23.9,4.684,523.0,-0.0069,0.7182,23.3427,2511.75,7.2314,0.0,1013.1402,1.36,0.9322,18.4,50.8859,11.1955,4.5594,0.0035,39.768,823.2801,2.734,0.0,27.8298,17.55,9354.7599,86.5808,2.8,85.549,146.91,0.3159,8.532,0.01,0.1151,3.2987,270.88,양품
0.6855,-0.0059,108.0169,-5294.5,69.4111,-1.83,0.0953,0.152,16.09,654.0,4.9729,16.07,1.757,1.9875,,8.6556,15.75,4.684,1017.0,-0.0064,0.7182,19.3145,2612.5,6.0626,0.0,1013.1402,0.23,0.9281,21.03,40.9521,13.1336,4.5226,-0.0213,21.807,0.0,2.734,234.7826,26.4193,15.37,8963.7398,86.3125,2.4,85.5439,144.8391,0.1416,81.73,0.0117,0.1121,3.3891,264.272,양품
-3.6036,-0.0102,74.4186,-5264.5,69.5222,-0.5204,0.0972,0.165,15.74,571.0,6.4635,15.74,1.276,1.9507,,9.0447,20.95,4.033,383.0,-0.0047,0.7154,23.6036,2601.25,3.1045,0.0,996.3344,1.06,0.9201,21.18,24.3853,14.47,4.5499,-0.0086,19.736,273.89,2.521,0.0,27.7087,20.54,9342.3201,86.2033,3.4,84.6724,146.6382,0.2678,82.4,0.0119,0.1079,3.3268,272.336,양품
1.1991,-0.0084,51.0386,-5612.25,74.0889,-1.83,0.0632,0.123,16.09,441.0,5.2453,16.07,1.757,2.0033,,8.2345,17.15,4.684,811.0,-0.0234,0.7182,18.8009,2636.25,5.2695,0.0,1013.1402,1.52,0.9278,15.04,19.8632,7.7727,4.4676,-0.0522,21.534,602.9568,2.734,643.9024,23.8213,15.82,8615.84,86.6958,2.5,85.3996,145.1218,0.2796,79.7,0.0115,0.1094,3.4672,256.512,양품
1.5882,-0.0097,41.2371,-5407.25,69.3778,0.9461,0.0813,0.043,15.62,202.0,5.7796,15.64,0.8514,2.0032,,8.6556,17.86,2.992,405.0,-0.0075,0.7573,18.4118,2511.5,7.3574,0.0,994.3752,1.33,0.9324,15.75,50.763,6.6886,4.5164,0.0218,32.283,582.427,2.976,134.9398,23.3521,14.53,8458.92,86.3125,1.6,85.5439,147.3464,0.3876,81.73,0.012,0.1141,3.4358,273.128,양품
-6.0636,-0.0079,68.0315,-5517.75,72.2778,-0.5204,0.0671,0.123,15.8,582.0,5.8805,15.76,1.163,1.991,,8.9036,20.29,4.04,717.0,0.0021,0.6814,26.0636,2628.5,12.3758,0.0,997.1394,1.7,0.9318,16.8,19.2223,9.2873,4.5499,0.0055,31.021,269.8051,2.496,0.0,32.9674,16.32,9728.8201,86.4182,2.6,86.1541,146.8164,0.2848,81.44,0.0078,0.1137,3.321,274.838,양품
2.5855,-0.0086,50.1458,-5767.75,71.1,0.9461,0.137,0.095,15.62,270.0,7.5545,15.64,0.8514,2.0225,,9.3868,23.7,2.992,655.0,0.0085,0.7573,17.4145,2605.75,4.3205,0.0,994.3752,1.07,0.9226,19.94,29.2584,15.7709,4.5365,-0.0117,17.301,467.616,2.976,388.2353,23.8635,21.05,8337.48,87.4684,2.4,86.5682,146.9709,0.275,80.46,0.0089,0.1162,3.4966,271.406,양품
-1.8809,-0.0082,46.4122,-5733.0,68.7889,-0.5204,0.0714,0.082,15.8,561.0,3.2548,15.76,1.163,1.957,,9.0744,10.27,4.04,1082.0,-0.0028,0.6814,21.8809,2750.25,9.3792,0.0,997.1394,1.33,0.932,17.1,38.8907,12.6391,4.5587,-0.0293,30.202,183.9535,2.496,0.0,29.6544,14.53,9068.7301,85.9594,2.1,84.9605,145.3036,0.2938,80.69,0.0096,0.1078,3.5138,255.678,양품
-3.7773,-0.0112,56.25,-5454.0,68.8556,0.1419,0.0784,0.07,15.61,996.0,5.1468,15.67,0.8278,2.0213,,8.3383,16.7,3.362,612.0,-0.0048,0.7131,23.7773,2838.5,9.9345,0.0,995.1202,1.33,0.9347,14.3,11.2561,11.1,4.535,-0.0102,26.392,91.3357,3.175,0.0,31.5768,14.53,8429.9801,86.9421,3.2,86.1383,149.5736,0.2392,78.38,0.0087,0.1143,3.3669,264.272,양품
-2.1464,-0.0137,33.5766,-5320.5,66.2889,-0.9934,0.0755,0.111,15.79,375.0,6.5791,15.73,1.229,1.983,,8.3383,24.05,4.425,192.0,-0.0142,0.6812,22.1464,2505.0,11.0959,0.0,1009.5881,0.79,0.9347,17.7,33.1823,12.6991,4.535,0.0081,24.054,278.1449,2.559,0.0,30.0519,15.9,8668.0198,86.9421,2.5,86.1383,147.8718,0.2392,78.38,0.0087,0.1143,3.5702,264.272,양품
0.8045,-0.0096,73.6706,-5802.25,70.3889,-0.5204,0.1055,0.199,15.8,671.0,6.0393,15.76,1.163,2.0195,,8.9541,20.4,4.04,2665.0,0.0008,0.6814,19.1955,2638.25,12.0825,0.0,997.1394,0.31,0.9201,13.3,17.0777,14.642,4.5499,-0.0017,19.545,0.0,2.496,310.0,23.7588,21.3,8306.2901,86.2871,2.0,86.8862,150.9482,0.2919,81.86,0.0123,0.1138,3.4764,264.39,양품
-1.3618,-0.0106,35.8068,-5241.0,70.4667,-0.9934,0.0392,0.127,15.79,470.0,5.3109,15.73,1.229,2.0267,,8.3383,16.8,4.425,831.0,-0.0006,0.6812,21.3618,2426.5,9.9958,0.0,1009.5881,1.33,0.9347,14.22,24.2804,11.9664,4.535,-0.0157,25.956,251.1348,2.559,0.0,28.4839,14.53,9137.4999,86.9421,2.4,86.1383,147.2527,0.2568,78.38,0.0087,0.1143,3.3036,264.272,양품
-3.1382,-0.0125,44.044,-5529.25,72.5556,-0.9934,0.057,0.108,15.79,644.0,4.7086,15.73,1.229,1.972,,8.627,16.28,4.425,277.0,-0.0087,0.6812,23.1382,2536.75,8.9403,0.0,1009.5881,0.84,0.877,14.46,26.0609,13.8454,4.2225,0.0123,25.792,105.1564,2.559,0.0,32.9711,14.55,8901.9701,86.4671,2.5,85.1404,149.4073,1.2571,83.13,0.0129,0.1155,3.4567,268.664,양품
0.3245,-0.0092,58.8556,-5390.0,68.1333,0.9461,0.3817,0.071,15.62,724.0,7.257,15.64,0.8514,2.0062,,8.8973,22.85,2.992,584.0,-0.0568,0.7573,19.6755,2558.5,4.227,0.0,994.3752,1.15,0.9324,17.06,35.9083,12.7355,4.5631,0.0157,30.716,0.0,2.976,0.0,23.8674,17.9,9113.64,86.4023,3.3,84.6927,143.0027,0.2678,80.92,0.0107,0.1145,3.5153,264.272,양품
-9.7682,-0.0115,59.2593,-5400.0,71.1,0.9461,0.0465,0.11,15.62,273.0,6.3956,15.64,0.8514,2.0103,,9.7137,19.34,2.992,936.0,-0.0125,0.7573,29.7682,2585.75,6.2035,0.0,994.3752,1.36,0.9218,23.62,23.4919,19.0536,4.5187,0.0145,20.409,95.8213,2.976,458.6667,40.8846,24.1,8589.6199,86.9537,2.0,85.9501,148.3718,0.2678,81.46,0.0093,0.1132,3.3062,248.962,양품
2.6991,-0.011,47.3265,-5400.25,74.3111,-1.83,0.1011,0.116,16.09,158.0,5.9684,16.07,1.757,1.954,,8.1409,17.57,4.684,1034.0,-0.0152,0.7182,17.3009,2622.5,7.741,0.0,1013.1402,0.97,0.9316,13.38,44.4877,7.7248,4.5817,-0.035,30.935,479.0503,2.734,0.0,23.6578,15.21,8702.7301,86.8207,2.3,83.6845,142.4064,0.3112,81.65,0.0092,0.1145,3.3044,264.272,양품
-3.7073,-0.0095,25.2632,-5194.75,76.2333,0.1419,0.0921,0.086,15.61,505.0,7.8776,15.67,0.8278,1.9507,0.0149,9.1637,21.76,3.362,519.0,0.0015,0.7131,23.7073,2503.25,8.2116,0.0,995.1202,1.44,0.9316,14.84,24.6803,8.7729,4.5817,0.013,32.31,172.9034,3.175,0.0,28.7252,15.65,8278.07,87.3675,2.6,84.8754,145.5418,0.2492,81.59,0.0092,0.1145,3.5316,267.722,양품
-2.6564,-0.0083,44.3778,-5371.5,69.9556,-0.5204,0.0925,0.241,15.74,602.0,6.3991,15.74,1.276,2.021,,9.0447,20.21,4.033,457.0,-0.022,0.7154,22.6564,2696.75,6.3494,0.0,996.3344,0.85,0.9327,20.87,18.1961,11.2255,4.554,-0.0657,26.409,306.4339,2.521,0.0,30.3233,19.45,9268.49,86.2033,2.0,84.6724,147.5918,0.3561,82.4,0.0116,0.1099,3.1629,272.572,양품
-7.87,-0.0086,89.7959,-4992.75,67.9889,0.9461,0.0649,0.133,15.62,521.0,5.0304,15.64,0.8514,1.9855,,8.7556,18.04,2.992,569.0,0.0046,0.7573,27.87,2608.75,6.2294,0.0,994.3752,1.33,0.9323,17.03,19.4071,17.7954,4.5195,0.0183,24.2,77.0013,2.976,964.7059,35.7993,14.53,9330.35,86.5808,1.9,85.549,147.0691,0.0667,8.532,0.007,0.1125,3.4166,264.272,양품
-1.99,-0.0093,64.1711,-5526.5,69.6222,0.1419,0.0753,0.158,15.61,450.0,5.4252,15.67,0.8278,2.0097,,9.534,17.88,3.362,969.0,-0.008,0.7131,21.99,2512.5,9.918,0.0,995.1202,1.33,0.9323,20.77,23.6843,12.4518,4.5263,-0.0191,32.115,743.2161,3.175,0.0,29.5218,14.53,9209.0001,86.2809,3.7,84.7391,147.0045,0.3876,77.34,0.01,0.1151,3.3687,255.436,양품
-5.8855,-0.009,42.1637,-5295.25,69.2889,-0.7569,0.0687,0.148,16.07,477.0,8.2363,16.02,1.281,1.979,,8.9541,20.99,4.25,476.0,-0.0047,0.7403,25.8855,2755.25,5.3617,0.0,1013.4306,1.33,0.9316,17.17,53.9141,11.9358,4.5817,-0.0547,29.575,131.3407,2.608,0.0,31.3079,14.53,8743.22,86.2871,4.0,86.8862,145.4709,0.2492,81.86,0.0092,0.1145,3.2174,264.272,양품
4.3618,-0.017,29.912,-5426.0,68.3667,-1.83,0.0918,0.147,16.09,325.0,7.8763,16.07,1.757,1.9997,0.0164,8.7646,23.87,4.684,1078.0,-0.0018,0.7182,15.6382,2639.75,9.0636,0.0,1013.1402,1.69,0.9224,16.29,16.6339,9.0627,4.5156,-0.0242,18.157,271.4464,2.734,450.0,18.5252,22.41,9185.1199,86.6219,2.5,84.0399,146.1691,0.1986,80.66,0.0113,0.1133,3.3817,264.272,양품
-7.6655,-0.0148,35.8108,-5186.25,68.5667,-0.9934,0.0654,0.1,15.79,270.0,6.4221,15.73,1.229,2.036,,8.6556,17.92,4.425,766.0,-0.0106,0.6812,27.6655,2523.0,6.9525,0.0,1009.5881,1.33,0.9324,22.13,20.1191,13.7582,4.539,-0.0044,30.698,120.6713,2.559,0.0,36.222,14.53,9105.3698,86.3125,2.7,85.5439,143.5827,0.2753,81.73,0.0079,0.1173,3.4149,264.272,양품
1.1655,-0.0117,41.0256,-5389.5,65.0889,-1.83,0.0687,0.128,16.09,453.0,5.669,16.07,1.757,2.021,,8.8105,18.19,4.684,589.0,-0.0234,0.7182,18.8345,2464.5,9.9062,0.0,1013.1402,0.79,0.9312,22.12,15.3093,13.8409,4.5071,-0.0212,30.937,0.0,2.734,425.5319,25.5696,17.01,8771.65,86.7128,2.3,86.9432,153.2409,0.2944,80.84,0.0094,0.1131,3.366,272.014,불량
8.1455,-0.0114,51.8112,-5233.75,66.0111,-0.7569,0.0758,0.076,16.07,271.0,5.7746,16.02,1.281,1.9998,,8.7187,19.79,4.25,826.0,-0.0007,0.7403,11.8545,2497.25,4.802,0.0,1013.4306,0.24,0.9329,17.95,25.4407,11.1593,4.5217,-0.0048,29.865,217.0536,2.608,800.0,15.0471,16.86,9280.83,86.5659,2.4,84.02,144.2155,0.2824,79.1,0.0095,0.1121,3.5288,264.272,불량
1.6482,-0.0077,86.1338,-5633.5,70.6444,0.1419,0.1029,0.149,15.61,463.0,5.6479,15.67,0.8278,1.9907,,8.8215,18.22,3.362,1106.0,-0.0156,0.7131,18.3518,2603.5,7.2846,0.0,995.1202,0.81,0.9281,18.49,24.1098,13.5445,4.5226,0.005,21.142,646.7733,3.175,0.0,25.1278,16.21,8695.3801,86.4386,3.0,85.9331,142.0382,0.1416,81.31,0.0105,0.1142,3.2332,264.272,양품
-1.4227,-0.0087,65.6115,-5619.5,67.1444,-0.7569,0.0922,0.136,16.07,277.0,4.9714,16.02,1.281,1.9897,,8.7326,17.26,4.25,853.0,-0.0048,0.7403,21.4227,2639.0,4.7356,0.0,1013.4306,0.66,0.93,15.85,26.1182,13.1431,4.5268,-0.0429,32.031,555.2702,2.608,406.3492,28.3055,20.07,8667.7101,86.441,2.1,85.4593,146.7009,0.2848,78.98,0.0115,0.1094,3.4077,264.272,양품
0.0955,-0.0091,29.7521,-5357.5,69.2667,-0.7569,0.0669,0.178,15.87,588.0,8.5157,15.88,1.357,2.0062,,9.2064,26.7,4.146,526.0,-0.0108,0.7085,19.9045,2563.0,8.4701,0.0,1008.1634,1.33,0.923,13.05,35.8066,13.3982,4.5459,-0.033,18.037,0.0,2.606,721.3115,23.9037,14.53,8499.77,86.233,3.2,84.4782,149.4673,0.1233,79.12,0.0071,0.1098,3.4289,271.176,양품
7.1009,-0.0089,54.1608,-5070.75,70.3667,-0.5204,0.0762,0.18,15.8,324.0,5.9591,15.76,1.163,1.9475,,9.0744,20.11,4.04,418.0,-0.0126,0.6814,12.8991,2643.75,13.0658,0.0,997.1394,0.69,0.933,14.04,31.0858,9.8904,4.5388,-0.0243,27.17,213.7754,2.496,123.0769,18.1563,24.17,8523.98,85.9594,2.0,84.9605,145.2127,0.2938,80.69,0.0122,0.1111,3.5672,265.098,양품
1.5273,-0.0132,31.09,-5421.75,71.1556,0.2365,0.055,0.115,15.74,186.0,8.0688,15.8,0.946,1.9803,,8.9036,27.49,3.267,1037.0,-0.012,0.7996,18.4727,2561.0,7.8755,0.0,1007.9494,0.81,0.9237,13.01,40.2301,12.9081,4.5523,0.0112,18.844,633.8095,2.908,0.0,24.5446,16.69,8888.6201,86.4182,3.2,86.1541,148.5127,1.2041,81.44,0.0083,0.1148,3.4976,298.664,양품
1.8582,-0.0093,46.1126,-5311.25,73.1444,-0.7569,0.0803,0.134,15.87,252.0,5.7646,15.88,1.357,1.9865,0.0374,8.5735,19.12,4.146,392.0,0.0028,0.7085,18.1418,2635.75,6.87,0.0,1008.1634,0.74,0.9324,19.79,38.9591,16.01,4.5386,-0.0029,31.307,414.3836,2.606,0.0,27.0904,23.39,8137.9701,87.1288,2.7,86.3898,145.9373,0.3068,80.69,0.0075,0.1153,3.3112,272.278,양품
0.2336,-0.0117,38.5852,-5207.25,68.6222,0.2365,0.0634,0.047,15.74,235.0,6.0147,15.8,0.946,1.9905,,8.6556,20.16,3.267,2199.0,-0.0163,0.7996,19.7664,2596.25,10.2441,0.0,1007.9494,1.27,0.9325,12.68,24.8632,7.9105,4.5525,0.0091,29.166,0.0,2.908,909.0909,22.8831,15.03,9150.2899,86.3125,2.3,85.5439,150.0945,0.794,81.73,0.0083,0.1148,3.3397,263.936,양품
1.0482,-0.0101,64.1184,-5594.5,70.5778,-0.5204,0.0719,0.228,15.8,622.0,7.0488,15.76,1.163,1.9768,,9.534,18.93,4.04,533.0,-0.0141,0.6814,18.9518,2746.5,11.1285,0.0,997.1394,1.0,0.9325,17.56,18.4159,7.9995,4.567,-0.0257,33.377,0.0,2.496,483.7209,22.2034,16.68,9101.0101,86.2809,2.9,84.7391,150.9864,0.2919,77.34,0.0107,0.1145,3.3623,255.448,양품
-1.03,-0.013,22.2863,-5349.25,69.0111,0.2365,0.0544,0.12,15.74,252.0,7.1241,15.8,0.946,2.006,,9.0402,20.89,3.267,901.0,-0.0006,0.7996,21.03,2602.75,12.2063,0.0,1007.9494,1.33,0.9223,17.81,35.8946,16.1009,4.5444,-0.0136,17.465,821.3592,2.908,930.2326,29.0276,14.53,8954.0201,85.9998,2.6,84.7632,150.3664,1.2571,8.438,0.0091,0.1063,3.4321,268.776,양품
-1.0445,-0.0131,43.3873,-5337.75,70.6778,0.2365,0.0577,0.058,15.74,462.0,5.6802,15.8,0.946,1.9897,,8.9036,18.9,3.267,1086.0,-0.0113,0.7996,21.0445,2674.75,8.869,0.0,1007.9494,0.42,0.9322,27.39,33.0317,16.8491,4.5594,0.0175,31.879,0.0,2.908,330.4348,26.977,15.97,8540.1201,86.4182,3.9,86.1541,142.4118,0.3561,81.44,0.01,0.1151,3.4468,264.272,양품
0.5982,-0.0105,35.2381,-5424.5,69.0333,0.2365,0.0965,0.125,15.74,174.0,5.3937,15.8,0.946,2.0063,,9.2064,18.17,3.267,734.0,-0.0134,0.7996,19.4018,2459.75,8.6325,0.0,1007.9494,0.83,0.932,14.5,21.7136,12.1509,4.5587,-0.0187,28.094,708.8157,2.908,359.5506,26.9923,8.18,8358.77,86.233,2.6,84.4782,146.5636,0.2938,79.12,0.0096,0.1078,3.3243,263.834,양품
0.4264,-0.0104,73.253,-5092.25,70.5333,-0.8042,0.0645,0.123,15.87,254.0,5.9246,15.87,1.229,1.997,,8.7187,18.72,4.207,393.0,-0.0199,0.7003,19.5736,2613.25,8.0673,0.0,1009.5254,0.67,0.9324,18.77,23.7783,11.3727,4.539,0.0006,30.769,0.0,2.553,352.9412,28.6582,20.32,9153.9899,86.5659,1.9,84.02,145.0518,0.2619,79.1,0.0079,0.1173,3.4236,264.272,양품
1.3255,-0.0123,31.6109,-5440.5,67.8556,-0.8042,0.0692,0.195,15.87,299.0,7.9193,15.87,1.229,2.0213,,8.7646,25.83,4.207,1056.0,-0.0036,0.7003,18.6745,2568.0,8.5997,0.0,1009.5254,1.61,0.9237,13.29,42.3443,10.3891,4.5523,-0.0024,16.902,616.3923,2.553,185.3659,23.5176,17.58,8374.1201,86.6219,1.7,84.0399,148.9264,0.2753,80.66,0.0083,0.1148,3.3721,299.876,양품
-3.4191,-0.0095,52.7009,-5412.75,72.8556,0.1419,0.0917,0.075,15.61,167.0,5.9569,15.67,0.8278,1.9773,,8.2914,19.04,3.362,1004.0,-0.0048,0.7131,23.4191,2577.75,10.4259,0.0,995.1202,0.91,0.9325,18.51,23.4752,13.4273,4.5209,-0.0527,33.486,333.1295,3.175,0.0,31.3745,18.06,8781.87,86.5211,2.5,83.4425,144.4445,0.2848,80.39,0.0099,0.1115,3.33,264.272,양품
0.1773,-0.0126,43.6941,-5731.25,68.6111,-0.8042,0.0599,0.167,15.87,743.0,7.8425,15.87,1.229,1.9675,,8.7646,25.4,4.207,777.0,-0.019,0.7003,19.8227,2725.5,9.4855,0.0,1009.5254,1.33,0.9237,12.12,26.151,12.1881,4.5523,-0.0175,14.743,0.0,2.553,0.0,25.1431,14.53,8591.16,86.6219,2.6,84.0399,150.97,0.2753,80.66,0.0083,0.1148,3.4177,259.096,양품
-1.7336,-0.0098,40.9731,-5200.25,71.7889,-0.5204,0.0619,0.257,15.74,444.0,4.649,15.74,1.276,1.9505,,9.1526,15.13,4.033,190.0,0.0011,0.7154,21.7336,2465.5,3.5814,0.0,996.3344,1.31,0.932,20.57,33.1272,14.2328,4.5587,-0.0097,31.045,291.8721,2.521,589.4737,29.4636,19.2,8641.8901,86.1978,3.4,84.5275,144.4718,0.2938,81.75,0.0096,0.1078,3.3887,263.19,양품
-6.74,-0.0084,41.543,-5415.25,69.2444,0.1419,0.0677,0.15,15.61,635.0,6.1771,15.67,0.8278,1.9943,,9.7137,16.67,3.362,276.0,-0.0322,0.7131,26.74,2674.5,8.027,0.0,995.1202,0.53,0.9052,19.41,29.2547,17.1018,4.5622,-0.0109,20.81,156.2315,3.175,0.0,36.3451,18.45,8528.15,86.9537,2.5,85.9501,154.1382,0.3876,81.46,0.01,0.1151,3.3919,273.694,양품
-3.1927,-0.0088,40.7932,-5156.5,73.0778,0.1419,0.0619,0.165,15.61,289.0,4.475,15.67,0.8278,1.99,0.0249,8.4537,14.95,3.362,417.0,-0.0082,0.7131,23.1927,2613.25,7.9645,0.0,995.1202,1.33,0.9296,24.19,23.911,16.0309,4.4842,-0.0359,33.696,234.2825,3.175,366.6667,30.3384,14.53,9007.49,86.8072,2.0,86.8634,144.1809,0.3628,80.43,0.0116,0.1088,3.3836,264.272,양품
2.7927,-0.0091,56.044,-5419.75,73.1222,-0.8042,0.1044,0.145,15.87,877.0,5.3451,15.87,1.229,1.9645,,8.2345,17.25,4.207,318.0,-0.0107,0.7003,17.2073,2727.25,8.7587,0.0,1009.5254,0.47,0.9308,13.3,19.1756,9.7528,4.5585,-0.0115,29.001,138.5742,2.553,224.7191,21.2465,17.31,8742.2499,86.6958,2.7,85.3996,152.0682,0.1233,79.7,0.0136,0.1111,3.4107,253.314,양품
3.64,-0.0127,63.6542,-5470.0,71.0889,-0.8042,0.1103,0.19,15.87,362.0,7.9278,15.87,1.229,2.0133,,9.2064,24.33,4.207,1243.0,-0.0021,0.7003,16.36,2498.0,8.5741,0.0,1009.5254,1.33,0.923,14.78,33.6613,10.5946,4.5459,-0.0193,16.25,175.0,2.553,466.6667,21.5576,14.53,8882.3801,86.233,2.5,84.4782,145.7527,0.1233,79.12,0.0076,0.1091,3.2247,299.62,양품
1.0691,-0.0084,84.3982,-5645.0,75.2333,-0.5204,0.0681,0.161,16.08,325.0,4.8521,16.02,1.154,1.9933,0.0363,8.9833,15.87,4.253,857.0,0.0012,0.7492,18.9309,2489.0,5.8563,0.0,1015.5678,0.87,0.9356,18.98,27.0913,16.3182,4.7218,0.024,26.826,365.7313,2.627,0.0,26.2719,16.23,8649.4701,87.7644,2.3,84.3441,145.4955,0.2428,81.19,0.0123,0.1164,3.4138,254.656,불량
-1.8736,-0.0074,31.0811,-5399.75,70.6667,1.419,0.0689,0.111,15.75,316.0,5.6345,15.78,0.7048,1.997,,8.8973,16.05,3.029,927.0,-0.0063,0.821,21.8736,2506.0,5.6064,0.0,999.5619,0.36,0.9318,15.74,9.7287,10.3961,4.5499,-0.0581,33.593,590.2954,3.063,292.3077,28.7462,19.01,8947.47,86.4023,3.0,84.6927,142.7082,0.2796,80.92,0.0078,0.1137,3.2901,264.272,불량
5.7309,-0.0086,60.6414,-5280.25,70.9444,-0.7569,0.0843,0.219,15.87,380.0,4.0778,15.88,1.182,2.0005,0.1143,9.534,11.76,4.296,1574.0,-0.0255,0.7397,14.2691,2488.75,8.0052,0.0,1006.9773,1.31,0.9315,22.22,25.2303,11.0109,4.5545,-0.0353,29.065,155.2982,2.649,314.2857,19.064,14.82,8089.78,86.2809,2.9,84.7391,144.3827,0.1233,77.34,0.0136,0.1111,3.479,264.272,양품
-4.0527,-0.0079,65.4088,-4921.0,69.9556,2.458,0.0495,0.125,15.61,602.0,5.8493,15.65,1.097,2.002,,8.9036,16.79,3.217,663.0,-0.0145,0.8346,24.0527,2437.0,13.1133,0.0,992.8867,1.04,0.9318,14.34,14.4772,11.2296,4.5499,0.0286,32.514,185.5541,2.982,0.0,28.5411,20.99,8579.95,86.4182,2.9,86.1541,146.4755,0.2796,81.44,0.0078,0.1137,3.4266,264.272,불량
-2.5418,-0.0055,107.5171,-5554.25,71.0667,1.419,0.0853,0.195,15.75,628.0,4.8906,15.78,0.7048,1.969,,8.8973,17.13,3.029,1041.0,0.0066,0.821,22.5418,2633.25,6.0388,0.0,999.5619,0.93,0.9281,19.02,30.7095,13.0309,4.5226,-0.0462,20.79,133.7625,3.063,268.8525,30.2949,20.51,8489.36,86.4023,3.1,84.6927,149.5964,0.6864,80.92,0.0076,0.1142,3.5029,264.272,불량
-6.6455,-0.0105,30.5489,-5284.0,70.0778,0.0,0.074,0.135,15.78,602.0,5.6453,15.77,1.276,2.0227,,8.9036,19.13,4.076,437.0,-0.0213,0.7446,26.6455,2549.5,9.4381,0.0,998.9491,1.33,0.9318,17.33,26.8762,9.2946,4.5499,-0.0182,31.566,169.5894,2.569,937.1429,32.9574,14.53,8704.85,86.4182,4.1,86.1541,144.9145,0.2796,81.44,0.0071,0.1121,3.6129,264.272,불량
1.0518,-0.0119,31.0924,-5396.75,70.3556,-0.8042,0.0882,0.111,15.87,205.0,4.0382,15.87,1.229,1.9837,,9.0744,12.31,4.207,469.0,-0.0082,0.7003,18.9482,2587.25,8.8862,0.0,1009.5254,1.17,0.932,19.47,45.0111,13.4773,4.5587,-0.0152,28.984,342.2645,2.553,0.0,25.6986,15.67,8388.06,85.9594,2.9,84.9605,146.5709,0.2938,80.69,0.0096,0.1078,3.4138,264.272,양품
-0.81,-0.0096,21.9608,-5048.5,69.0333,-1.277,0.0546,0.17,15.78,335.0,4.5788,15.87,1.22,1.98,,9.1526,13.2,4.156,341.0,-0.0108,0.7223,20.81,2605.75,9.5368,0.0,1004.9108,1.64,0.9315,22.71,28.4938,15.3527,4.5545,-0.0411,25.861,613.5802,2.673,286.4198,25.9771,15.57,9126.48,86.1978,2.6,84.5275,145.46,0.1233,81.75,0.0136,0.1111,3.473,265.486,양품
-5.1491,-0.0089,39.2707,-5489.75,74.3778,-1.277,0.0665,0.193,15.78,854.0,6.5356,15.87,1.22,1.97,0.0,9.1637,19.77,4.156,399.0,-0.01,0.7223,25.1491,2713.75,8.3054,0.0,1004.9108,1.33,0.9218,23.35,16.3653,13.4673,4.5187,-0.0386,18.254,188.9654,2.673,565.5172,33.1448,14.53,8553.2301,87.3675,2.5,84.8754,147.2845,0.2678,81.59,0.0107,0.1145,3.501,270.432,양품
6.2636,-0.0109,29.2571,-5673.5,72.3667,-1.277,0.0687,0.191,15.78,812.0,7.2888,15.87,1.22,1.9885,,9.7571,18.37,4.156,392.0,-0.028,0.7223,13.7364,2804.75,9.9972,0.0,1004.9108,1.33,0.9237,10.14,38.5485,7.0,4.5523,-0.0236,15.427,69.2888,2.673,567.0886,17.925,14.53,8989.5801,86.8511,5.2,84.1477,150.3764,0.2034,77.1,0.0078,0.1071,3.2939,264.272,양품
-4.8873,-0.0098,35.7143,-5652.0,72.0444,-1.277,0.0703,0.105,15.78,358.0,5.1937,15.87,1.22,2.001,,8.7609,15.29,4.156,837.0,0.0046,0.7223,24.8873,2740.25,10.5207,0.0,1004.9108,1.45,0.9316,15.85,26.7763,12.923,4.5217,-0.0365,31.965,102.9206,2.673,537.7049,29.3586,17.26,9117.9701,87.0545,2.8,85.8815,153.5982,0.2848,80.67,0.0118,0.1153,3.4768,253.006,양품
-2.15,-0.0123,65.9207,-5467.75,74.8556,-0.615,0.063,0.105,15.84,334.0,6.496,15.88,1.338,1.99,,8.1409,19.05,4.185,803.0,-0.0091,0.7202,22.15,2577.5,8.7182,0.0,1010.0437,1.33,0.9223,10.65,22.4929,20.4236,4.5444,-0.0283,17.497,280.0,2.594,477.193,27.7632,14.53,8701.4599,86.8207,1.9,83.6845,147.9191,1.2571,81.65,0.0096,0.113,3.3511,253.854,양품
-1.97,-0.0111,27.8652,-5377.0,74.9222,1.655,0.1505,0.197,15.75,792.0,5.6848,15.82,0.946,1.9545,,9.088,17.59,2.84,721.0,0.0021,0.8137,21.97,2511.75,6.7802,0.0,1008.4892,1.33,0.9347,16.47,22.1334,11.5518,4.535,-0.0236,22.975,285.2792,3.064,0.0,27.9713,14.53,8362.97,87.3122,2.9,84.5612,148.0709,0.2568,82.76,0.0095,0.1139,3.503,256.778,양품
